Compound ID,Comp Conc. (µM),Chemotype,Pubmed ID,JAK1,TYK2,JAK2,JAK3,FER,FES,ABL-E255K,ABL-H396P,ABL-M351T,ABL-Q252H,ABL-T315I,ABL-Y253F,ABL1,ARG,CSK,BMX,BTK,TXK,TEC,ITK,BRK,SRMS,PTK5,BLK,LCK,HCK,LYNA,LYNB,FGR,FYN,SRC,YES,EPHA2,EPHA4,EPHA3,EPHB4,EPHB3,EPHB2,PYK2,SYK,ZAP70,LTK,ALK,ROS,INSR,IGF1R,IRR,DDR2,MUSK,TRKA,TRKB,TRKC,RON,MET,AXL,MER,TYRO3,RET,RET-V804L,RET-Y791F,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,KDR,FLT4,FMS,KIT,KIT-D816V,KIT-T6701,KIT-V560G,FLT3,FLT-3-D835Y,PDGFR?,PDGFR?-D842V,PDGFR?-T674I,PDGFR?-V561D,PDGFR?.1,TIE2,TNK2,TNK1,EGFR,EGFR-L858R,EGFR-L861Q,EGFR-T790M,EGFR-T790M-L858R,ERBB2,ERBB4,IRAK4,LRRK2,LRRK2-G2019S,CRAF,BRAF,BRAF-V599E,MAP4K2,MST1,MST2,MST4,MAP4K4,MINK,LOK,PAK1,PAK3,PAK2,PAK5,PAK6,MEK1,CK1a,CK1-g2,CK1-g1,CK1-g3,PLK1,GRK7,GRK6,PDK1,MSK1,MSK2,RSK1,RSK2,RSK4,RSK3,P70S6K1,AKT2,AKT1,AKT3,SGK1,SGK3,SGK2,PKC-?,PKC-?.1,PKC-?.2,PKC-?1,PKC-?2,PKC-?.3,PKC-?.4,PRKG2,PRKG1,PRKX,PKA,ROCK1,ROCK2,MRCK-?,MRCK-?.1,AURORA-B,AURORA-C,AURORA-A,CHEK2,DCAMKL2,CAMK4,CAMK1D,PHKG1,PHKG2,CAMK2D,CAMK2A,PRAK,MAPKAPK2,MAPKAPK3,MNK2,MKNK1,PRKD3,PRKD1,PRKD2,MARK4,MARK3,PAR-1B?,MARK1,SNF1LK2 (QIK),SNF1LK (SIK),ARK5,BRSK1,BRSK2,AMPKA1 (A1B1G1),AMPKA2 (A2B1G1),MELK,TSSK2,TSSK1,DAPK1,PIM2,PIM3,PIM1,CHEK1,PASK,NEK1,NEK2,NEK9,NEK7,NEK6,TBK1,IKKE,IKKB,IKKA,CDK5/p35,CDK1/cyclinB,CDK2/cyclinA,CDK2/cyclinE,CDK3/cyclinE,CDK6/cyclinD3,CDK4/cyclinD,JNK2,P38?,P38?.1,P38?.2,P38?.3,MAPK1,MAPK3,GSK3A,GSK3B,SRPK1,MSSK1,CLK3,CLK2,HIPK1,HIPK4,DYRK1B,DYRK1A,DYRK2,CK2,TTK,PI3-K-?,PI3-K-?.1,PI4-K-?,SPHK1,SPHK2,Canonical_SMILES,Changed
Cl.C1Cc2nc(c(-c3ccc4OCOc4c3)n2C1)-c1ccccn1,1,21:2-pyridinyl_imidazoles_and_related,11855979,5,-1,-1,0,2,0,4,2,4,4,6,4,6,5.0,2,1,-1,2,1,0,2,-2,0,3,3,1,2,1,0,3,3,4,-3,3,2,1,-1,4,7,2,2.0,0,1,5.0,3,9.0,1,1,2.0,3,2,3,2.0,-1,-5.0,1.0,2,4.0,1,2.0,3.0,2.0,1.0,1,1.0,12,16,2,2.0,0,3,-1,0.0,4.0,7,2,2,2,5.0,1,1,0.0,0.0,-1,1,1,1,-1,2.0,1,4,4,-1,2,4,3,2,2,-2,7,6,3,6,2,-1,-1,-6,2,60,2.0,3,4,1,3,2,0,8,7,5,6,1,1,1,1.0,0,0,3,3,3,2,3,2,5,5,4,4,3,3.0,4,5.0,6,5,5,0,2,-3,2,1,3.0,-1,0,3,0,1,0,0,1,3,0,4,5,5,4,3,4,1,4,3,5,-2.0,3,4,2,4,5,1,0,2,1,1,1,4,0,1,3,0,3,-1,3,2,-1,-6,2,1.0,-6,4,0,4,3,2,13,3,3,2,1,2,6,7,-2,-1,1,-1,0,0,5,6,2,1,0,7,8,-2,0,0,Cl.c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,True
OCc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2OCOc2c1)-c1ccccn1,1,21:2-pyridinyl_imidazoles_and_related,11855979,3,-3,3,1,5,5,4,3,2,3,0,5,12,,4,5,4,13,11,3,5,-1,2,6,7,10,7,3,8,5,11,0,2,7,7,4,4,11,13,0,1.0,4,8,8.0,3,5.0,2,5,4.0,3,1,3,-1.0,9,-3.0,1.0,1,5.0,1,7.0,6.0,10.0,7.0,4,2.0,7,-1,4,3.0,2,1,3,6.0,-1.0,12,7,6,7,11.0,6,3,-5.0,6.0,2,0,1,0,-3,13.0,2,7,10,-8,7,7,3,6,5,-3,6,7,5,7,5,3,1,6,4,43,4.0,5,5,4,-2,1,3,4,4,1,0,3,4,3,3.0,2,1,1,3,1,2,2,2,0,1,1,4,3,3.0,1,2.0,2,1,1,0,12,13,11,4,3.0,0,0,-6,2,5,5,0,2,7,0,3,8,8,10,2,4,2,4,7,6,6.0,2,1,3,4,4,-2,2,6,1,-3,1,3,-1,3,5,3,2,0,5,5,5,8,1,1.0,-3,5,2,3,4,5,15,4,4,2,4,1,5,3,-3,0,3,4,5,1,1,5,4,0,9,2,3,0,-5,1,OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,True
Cc1cccc(n1)-c1n[nH]cc1-c1ccc2ncccc2n1,1,21:2-pyridinyl_imidazoles_and_related,15317461,4,1,0,3,0,0,29,36,35,30,2,26,37,8.0,1,1,-2,2,2,1,2,3,-1,3,5,6,8,7,4,6,4,10,-3,4,4,3,2,6,1,0,1.0,0,1,4.0,3,0.0,0,1,3.0,0,1,-1,2.0,-2,1.0,1.0,2,15.0,3,19.0,8.0,5.0,5.0,1,29.0,83,39,2,2.0,18,-1,0,0.0,-2.0,55,69,0,53,27.0,3,1,0.0,0.0,-2,-1,0,0,-1,4.0,0,10,11,-14,1,1,1,0,1,2,31,20,8,3,1,-1,-4,-9,2,1,0.0,1,2,3,5,3,0,0,1,0,1,2,2,-1,0.0,0,2,1,0,1,3,1,0,0,0,0,-2,1,1.0,2,1.0,0,0,1,1,4,-3,2,0,-6.0,3,1,2,0,2,0,0,0,3,3,2,31,33,47,-1,0,0,2,14,4,5.0,2,2,0,2,4,1,1,1,0,-1,0,2,1,2,1,4,2,4,-2,2,1,6,0,2.0,-2,1,-2,1,2,0,12,1,0,1,1,1,1,0,-1,0,-3,3,6,0,4,7,4,5,3,2,1,4,-2,0,Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1,True
Nc1nc(c(s1)-c1ccc2ncccc2n1)-c1cccc(Cl)c1,1,21:2-pyridinyl_imidazoles_and_related,15317461,14,-1,1,-1,3,4,11,20,20,17,8,15,16,7.0,7,5,-1,4,5,1,11,-1,3,7,8,10,16,13,5,6,14,18,1,15,4,4,6,16,15,-1,4.0,6,7,11.0,7,3.0,5,-6,2.0,0,7,5,11.0,7,-9.0,7.0,6,6.0,14,15.0,7.0,7.0,8.0,2,3.0,67,10,2,8.0,9,7,0,2.0,1.0,28,41,10,27,15.0,6,3,12.0,7.0,16,10,7,8,6,28.0,2,7,9,0,10,9,4,8,8,-1,60,47,14,6,6,2,-4,-1,5,6,14.0,17,25,4,14,15,-1,9,3,9,5,3,3,4,2.0,0,1,6,7,4,7,7,1,5,2,6,1,5,6.0,6,4.0,2,8,1,6,6,-2,5,13,1.0,-4,1,11,10,3,2,4,6,24,8,10,33,35,40,0,7,-1,4,15,9,6.0,2,5,6,3,11,7,13,15,0,5,4,13,1,7,5,12,4,7,4,9,7,14,0,2.0,1,4,-3,-3,2,14,50,19,5,3,7,3,11,8,3,1,4,9,7,14,13,32,5,15,-1,8,6,-4,-3,0,Nc1nc(-c2cccc(Cl)c2)c(-c2ccc3ncccc3n2)s1,True
Nc1nc(c(s1)-c1ccc2ncccc2n1)-c1ccc(F)cc1,1,21:2-pyridinyl_imidazoles_and_related,15317461,7,-2,4,2,11,4,16,24,20,26,6,27,28,20.0,5,6,1,6,6,3,21,4,3,12,17,17,39,33,14,12,14,38,1,15,6,6,5,15,14,0,2.0,8,6,16.0,43,24.0,2,-6,7.0,5,3,5,8.0,10,-3.0,6.0,3,15.0,8,14.0,4.0,12.0,11.0,3,7.0,71,12,8,10.0,5,5,3,4.0,7.0,52,62,12,50,43.0,4,4,7.0,22.0,61,22,6,15,7,49.0,2,6,10,-6,8,8,4,7,6,9,62,48,10,6,6,2,4,-1,4,15,9.0,11,17,7,8,6,5,4,4,7,3,3,3,3,2.0,1,2,4,4,4,7,5,3,4,3,4,2,4,5.0,3,4.0,2,6,1,4,8,0,11,4,1.0,0,1,8,6,5,5,2,2,25,5,9,42,45,52,2,3,1,7,12,7,7.0,3,5,5,3,22,2,7,4,1,2,2,6,-1,36,7,11,3,5,7,7,5,5,7,8.0,0,11,2,8,9,25,76,33,6,3,5,4,21,20,1,2,6,9,14,11,20,37,5,13,8,20,33,7,-1,-1,Nc1nc(-c2ccc(F)cc2)c(-c2ccc3ncccc3n2)s1,True
Nc1nc(c(s1)-c1ccc2ncccc2n1)-c1ccccn1,1,21:2-pyridinyl_imidazoles_and_related,15317461,4,-1,2,-1,7,3,4,5,3,4,4,4,13,9.0,5,4,0,3,7,2,7,-3,2,2,0,7,4,3,2,0,8,0,1,9,3,0,3,4,12,-1,1.0,2,5,4.0,1,3.0,3,-1,5.0,1,3,4,7.0,10,-4.0,5.0,3,5.0,6,10.0,6.0,7.0,5.0,0,6.0,8,2,5,4.0,4,3,2,3.0,9.0,11,2,7,-2,8.0,2,3,6.0,1.0,2,4,2,1,4,9.0,1,4,6,2,7,6,3,7,6,-1,10,8,6,4,4,2,4,-5,3,6,10.0,13,17,2,-1,2,3,5,3,3,1,1,2,1,2.0,1,1,3,1,2,3,5,2,1,1,3,1,6,4.0,2,2.0,2,6,1,0,8,-13,9,4,-1.0,-2,0,4,5,3,2,2,2,4,6,6,3,5,3,2,8,2,6,5,4,5.0,2,4,3,4,8,2,3,4,0,3,2,6,0,5,3,7,3,1,6,5,5,9,3,3.0,1,6,1,8,4,2,7,3,6,2,3,1,13,8,-1,1,5,1,10,10,9,18,5,10,8,6,3,1,-3,-3,Nc1nc(-c2ccccn2)c(-c2ccc3ncccc3n2)s1,True
CC(=O)NCc1cccc(c1)C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1,22:4-anilino_5-alkynyl_pyrimidines,16483772,5,3,-3,4,1,1,2,-1,0,-1,2,3,3,-1.0,-3,0,-1,-2,1,1,4,-1,1,0,2,3,-1,-1,5,3,2,6,-4,-14,1,3,3,0,1,3,2.0,1,0,5.0,1,1.0,0,1,4.0,1,3,4,6.0,2,0.0,3.0,0,20.0,7,3.0,0.0,0.0,0.0,0,0.0,9,4,1,0.0,-2,1,0,-1.0,-1.0,6,2,4,3,6.0,4,0,-1.0,76.0,54,42,0,2,-1,50.0,1,8,8,-4,1,1,3,6,4,2,8,9,8,4,0,0,-6,-3,1,0,1.0,0,0,1,8,3,-1,-4,4,1,2,1,1,1,1.0,-1,0,1,2,-2,3,1,1,3,0,0,0,2,2.0,2,1.0,3,4,1,0,6,-2,6,-3,6.0,2,2,6,-1,1,-1,0,-3,-5,12,32,2,2,2,3,2,1,3,6,3,2.0,4,5,3,3,3,2,2,-9,1,-1,0,-4,-2,1,1,-4,2,-3,5,-1,1,3,5,3.0,-3,3,-1,5,5,1,-1,-1,1,1,2,3,8,7,-2,-2,0,-1,0,3,1,7,-1,2,-8,0,0,-2,-2,-2,CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,True
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,1,22:4-anilino_5-alkynyl_pyrimidines,16483772,15,-1,2,0,6,4,5,4,5,4,5,5,11,2.0,7,5,1,4,4,2,7,0,2,3,2,7,8,7,2,3,9,4,0,13,5,2,4,11,15,-1,1.0,5,5,4.0,5,4.0,3,2,3.0,2,6,7,1.0,6,-6.0,3.0,9,5.0,12,15.0,2.0,6.0,4.0,0,1.0,6,1,5,8.0,8,6,0,5.0,-1.0,12,5,10,5,9.0,2,3,9.0,73.0,22,30,4,5,4,19.0,2,7,6,5,4,6,1,10,9,0,15,16,12,6,5,3,1,-8,4,8,5.0,5,5,3,9,10,2,4,4,7,4,2,3,2,2.0,1,1,8,7,9,5,5,1,5,1,5,1,4,4.0,5,3.0,1,7,0,2,6,-2,9,5,0.0,-5,0,6,8,2,4,4,2,6,7,12,6,7,7,1,4,1,6,7,5,3.0,3,5,7,2,5,4,7,6,1,4,1,6,2,4,5,9,3,4,6,9,9,5,1,2.0,6,5,-2,3,3,8,12,8,4,3,5,6,5,6,3,1,2,2,4,2,1,5,4,11,8,3,1,-2,-3,1,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,False
Nc1nccc(n1)C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1,22:4-anilino_5-alkynyl_pyrimidines,16483772,2,-1,2,4,3,5,4,3,1,1,3,3,10,3.0,3,9,7,9,14,3,4,-4,1,6,8,10,3,2,5,2,8,6,1,-1,3,3,4,8,14,-1,3.0,3,6,16.0,4,4.0,1,5,6.0,9,11,10,9.0,8,2.0,9.0,4,6.0,15,10.0,4.0,8.0,6.0,-2,3.0,11,0,5,3.0,2,2,1,4.0,7.0,16,5,8,5,12.0,4,3,9.0,76.0,54,42,0,2,-8,25.0,2,11,14,0,7,5,0,10,7,-8,5,6,11,4,3,2,-4,1,4,5,4.0,4,3,4,1,-5,4,5,4,3,1,1,3,1,2.0,1,2,3,4,4,0,4,2,2,1,1,3,7,5.0,0,3.0,4,4,2,-1,13,10,15,6,1.0,1,2,28,2,9,5,0,1,5,8,14,6,7,6,7,11,9,10,8,6,10.0,9,11,5,6,5,-1,2,5,1,-1,1,8,-3,3,6,2,3,-1,9,6,0,2,2,3.0,1,5,1,3,5,4,7,4,5,3,5,1,14,10,-2,0,3,14,7,8,5,11,5,3,14,5,5,-1,-1,-9,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,True
CC(=O)Nc1cccc(c1)C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1,22:4-anilino_5-alkynyl_pyrimidines,16483772,4,0,7,4,1,4,2,1,3,2,2,3,9,5.0,-2,4,5,9,9,3,2,0,3,1,4,9,2,0,10,6,6,2,2,1,3,3,1,11,4,1,7.0,1,6,12.0,1,3.0,2,8,7.0,0,1,2,4.0,2,2.0,3.0,1,11.0,10,13.0,8.0,6.0,6.0,2,3.0,13,4,5,2.0,1,0,5,2.0,-3.0,15,2,1,5,7.0,7,6,1.0,77.0,57,43,1,2,11,57.0,2,7,8,2,1,2,2,6,2,-1,3,4,4,6,4,1,2,-5,3,3,2.0,2,1,3,-3,-2,1,-4,3,-2,0,1,0,2,1.0,3,1,2,-1,2,0,4,2,0,1,-1,2,2,4.0,1,4.0,1,0,2,1,5,15,8,-2,-1.0,3,4,2,2,3,5,-1,-2,-3,6,15,2,3,4,1,5,0,1,1,2,7.0,2,0,-1,2,1,-2,0,-5,1,-2,1,-4,0,1,3,2,3,1,3,0,-1,-2,0,0.0,2,1,1,0,2,3,6,1,3,2,3,4,5,5,-3,0,1,2,-1,4,0,1,1,-5,8,2,1,-1,-1,-2,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,True
CC(=O)Nc1cccc(n1)C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1,22:4-anilino_5-alkynyl_pyrimidines,16483772,15,2,0,3,5,-1,0,2,4,3,2,2,5,4.0,4,1,1,0,1,0,1,6,1,2,2,2,5,4,4,3,0,11,2,5,1,1,-2,4,8,0,0.0,1,-3,-1.0,-3,-4.0,0,2,3.0,-2,0,4,0.0,3,1.0,1.0,2,3.0,10,14.0,-6.0,0.0,-2.0,1,-1.0,3,-3,0,2.0,4,1,4,-1.0,2.0,9,2,0,1,10.0,3,2,13.0,78.0,73,56,9,4,0,63.0,-1,5,5,-3,-3,-2,2,7,8,3,8,11,14,1,0,0,9,1,-2,-1,-2.0,-2,0,-3,11,6,0,10,5,5,4,0,0,1,0.0,0,0,5,4,-1,4,2,1,9,2,4,0,7,3.0,5,5.0,1,7,3,4,2,-6,3,4,8.0,-7,0,4,7,-3,1,2,3,5,14,19,-2,-2,-1,1,3,0,1,0,-2,2.0,5,6,3,-1,-3,6,5,8,-1,9,1,5,6,2,-2,3,-4,4,0,2,3,-2,1,0.0,0,0,-1,-43,-1,-1,-2,3,-2,-2,-2,2,1,4,7,3,-1,1,3,1,2,0,-1,9,11,-3,0,1,1,0,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,True
CNC(=O)c1cccc(c1)C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1,22:4-anilino_5-alkynyl_pyrimidines,16483772,8,0,1,2,2,1,1,1,2,3,2,3,6,5.0,3,1,0,3,3,0,3,1,0,1,1,3,6,3,6,5,5,4,0,7,0,0,1,6,5,0,-1.0,0,4,1.0,-1,-1.0,1,5,-1.0,1,1,3,1.0,5,-1.0,2.0,2,12.0,13,21.0,0.0,8.0,,1,1.0,4,3,7,8.0,3,3,5,3.0,1.0,17,3,3,5,14.0,2,0,11.0,82.0,62,46,4,2,24,58.0,0,3,3,-1,2,2,0,9,8,4,5,5,5,1,1,2,-3,1,1,0,1.0,1,1,1,-1,4,3,0,2,2,1,0,1,1,1.0,-1,-1,1,1,1,0,-1,1,2,-1,2,0,1,3.0,1,0.0,0,4,-3,1,5,-6,12,2,-6.0,-3,-1,2,3,1,2,1,1,2,13,26,0,-1,2,0,23,-2,2,-2,3,9.0,3,4,2,2,-1,2,2,-2,-2,2,1,-1,1,-1,-1,4,0,2,1,1,0,-9,2,3.0,7,4,4,2,3,1,3,2,0,0,1,1,4,7,0,-1,-1,3,4,5,1,1,2,10,9,-3,-1,1,3,-7,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,True
Nc1ccc(cc1)C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1,22:4-anilino_5-alkynyl_pyrimidines,16483772,1,-3,0,0,1,2,3,3,1,2,2,2,4,4.0,5,3,1,3,4,1,5,-1,1,3,5,5,4,3,5,1,4,8,0,8,3,2,4,7,0,-2,-2.0,3,3,4.0,2,0.0,3,1,-1.0,1,2,2,2.0,4,-3.0,2.0,4,7.0,3,4.0,4.0,4.0,4.0,2,1.0,6,2,4,6.0,4,3,-2,3.0,-7.0,6,3,6,3,4.0,3,2,,83.0,35,37,3,0,10,54.0,1,3,4,-1,4,3,2,2,4,-2,0,2,7,1,3,0,3,-2,3,2,3.0,3,3,-1,1,1,-1,0,3,2,2,1,3,1,1.0,1,2,3,2,3,3,1,1,2,1,1,2,1,1.0,2,3.0,3,2,1,0,1,2,0,1,0.0,0,1,2,4,1,-1,1,0,4,7,11,3,3,2,2,3,0,4,5,2,-2.0,1,2,3,2,1,1,3,2,1,1,1,1,2,3,3,6,1,1,4,4,5,2,2,2.0,2,3,-1,0,4,1,8,6,1,2,4,2,1,0,0,-1,1,-1,1,0,2,3,0,2,6,3,2,0,-3,0,Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,True
Fc1ccc(cc1)C(=O)Nc1sc2CCCCc2c1C#N,1,23:3-cyano_thiophenes,17194588,6,-1,1,3,1,1,2,0,3,2,0,1,4,2.0,1,0,0,2,1,1,-2,-1,1,2,0,4,3,3,2,3,2,4,-3,2,3,0,4,6,1,-1,2.0,0,1,4.0,3,-1.0,0,0,3.0,0,1,1,2.0,2,-1.0,1.0,3,0.0,2,8.0,2.0,3.0,3.0,1,2.0,7,-1,-1,6.0,3,2,1,1.0,3.0,7,1,3,3,6.0,2,1,3.0,2.0,2,-2,0,0,-1,7.0,1,1,5,-14,3,3,1,3,3,2,5,5,7,4,1,0,-1,-7,2,2,1.0,1,-1,3,4,4,2,2,2,2,3,1,2,1,1.0,1,0,3,2,1,2,1,0,2,1,0,-1,3,2.0,2,3.0,2,3,2,0,1,-5,0,1,6.0,2,0,3,1,1,0,0,-1,1,1,2,2,3,2,1,2,0,1,8,4,2.0,1,2,2,2,5,0,1,0,0,2,-1,1,1,3,1,1,2,2,1,4,4,5,0,0.0,-1,1,-2,0,2,2,3,-1,1,0,1,0,2,3,-2,1,1,1,-2,-1,1,4,0,2,2,0,-1,1,-1,0,N#Cc1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2,True
Fc1ccc(C(=O)Nc2sc3CCCCc3c2C#N)c2ccccc12,1,23:3-cyano_thiophenes,17194588,11,-3,2,0,5,3,2,2,-2,3,2,5,2,7.0,3,6,0,3,4,1,5,-3,2,3,6,8,6,5,3,2,10,4,1,7,5,4,5,7,7,2,3.0,4,4,9.0,5,6.0,1,3,5.0,0,2,2,5.0,9,-2.0,5.0,5,7.0,1,9.0,7.0,6.0,2.0,3,1.0,7,2,3,4.0,2,3,-1,3.0,-3.0,8,4,6,2,6.0,3,2,-3.0,12.0,5,4,4,7,8,23.0,3,5,2,-2,7,6,2,3,6,3,3,5,7,10,5,2,-11,5,5,7,5.0,5,5,11,5,5,3,5,3,2,2,3,3,4,3.0,1,1,4,1,0,5,4,2,1,3,2,3,4,6.0,3,2.0,3,5,2,-1,6,5,5,3,1.0,1,0,1,3,3,3,1,1,4,0,3,6,6,4,2,-4,-1,3,13,12,2.0,1,1,2,5,10,3,5,7,0,-2,1,6,-2,3,6,14,5,1,4,6,5,12,1,1.0,0,6,-3,2,3,12,8,5,5,3,6,4,3,1,-3,-3,3,1,0,1,0,3,5,-2,3,4,4,-1,-2,-1,N#Cc1c(NC(=O)c2ccc(F)c3ccccc23)sc2c1CCCC2,True
O=C(Nc1sc2CCCCc2c1C#N)c1cccc2ccccc12,1,23:3-cyano_thiophenes,17194588,4,-4,2,2,2,2,6,3,4,3,3,6,9,10.0,0,3,0,4,3,1,3,-1,1,2,4,6,6,4,5,4,7,2,-1,3,4,3,4,7,6,2,4.0,3,2,5.0,7,3.0,1,3,5.0,1,2,3,4.0,7,-1.0,2.0,2,6.0,4,2.0,2.0,5.0,5.0,0,0.0,10,-4,1,1.0,3,2,4,2.0,-3.0,12,5,10,7,9.0,6,1,-2.0,4.0,3,1,0,0,0,9.0,1,3,4,3,6,5,4,4,4,1,14,11,6,4,3,1,-10,2,3,2,3.0,3,3,10,7,3,3,7,3,0,1,1,2,3,2.0,0,2,0,2,1,4,1,1,-1,2,1,2,4,3.0,2,2.0,2,1,2,0,4,3,5,7,0.0,2,3,5,1,5,2,0,4,8,2,5,4,4,3,2,1,1,3,12,10,,4,6,3,6,7,1,2,9,0,-2,0,10,-1,1,4,5,4,1,7,2,2,6,6,5.0,1,7,-1,5,7,25,5,4,4,3,4,0,7,7,-3,-3,1,0,2,2,1,4,3,0,1,5,5,-1,-1,0,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,True
O=C(Nc1sc2N(CCCc2c1C#N)C(=O)C1CC1)c1cccc2ccccc12,1,23:3-cyano_thiophenes,17194588,16,-5,1,-1,8,4,4,6,4,5,7,6,4,-1.0,8,4,-1,2,5,1,3,-3,1,3,3,4,8,6,0,4,8,7,1,13,4,1,5,10,10,-1,7.0,4,8,10.0,4,11.0,3,3,4.0,2,8,6,7.0,4,-9.0,3.0,5,5.0,9,8.0,6.0,6.0,6.0,2,1.0,5,19,2,10.0,8,3,0,0.0,0.0,11,5,10,3,5.0,4,2,9.0,10.0,11,8,8,7,12,16.0,2,6,6,-2,6,5,1,8,8,0,8,9,12,8,6,2,-1,2,5,2,5.0,6,5,3,11,11,-1,7,2,5,2,2,2,2,2.0,0,1,7,5,6,6,7,1,5,2,5,1,3,6.0,5,4.0,1,6,-1,3,5,-6,3,8,1.0,-5,-1,9,10,3,3,4,4,5,4,7,7,6,6,2,6,-1,7,10,6,-1.0,1,2,6,4,3,5,7,11,1,1,0,7,1,5,6,10,4,4,5,10,9,11,1,2.0,2,4,-4,3,3,34,8,6,5,4,6,6,2,1,3,-1,2,2,3,5,1,4,4,8,14,3,2,0,-1,0,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1,True
OC(=O)C(O)=O.O=C(CN1CCOCC1)Nc1sc2CCCCc2c1C#N,1,23:3-cyano_thiophenes,17194588,9,-1,3,1,9,6,4,6,5,5,5,8,8,6.0,4,4,3,4,7,4,6,1,2,4,5,8,8,5,4,8,8,4,1,13,6,0,4,13,14,-2,-1.0,4,9,13.0,9,5.0,4,3,5.0,1,4,3,6.0,13,0.0,5.0,4,7.0,9,9.0,4.0,8.0,6.0,3,4.0,7,4,3,8.0,4,3,4,5.0,0.0,10,5,10,4,8.0,4,3,9.0,-1.0,4,3,5,5,5,5.0,3,9,9,-1,7,5,3,8,8,-1,9,7,7,4,5,1,3,-4,6,6,6.0,6,6,2,5,4,1,3,2,4,1,1,2,1,1.0,1,3,6,4,4,3,4,6,2,3,4,1,3,5.0,3,2.0,1,4,0,3,11,-2,9,4,1.0,-1,0,10,6,6,5,2,2,5,7,7,6,6,6,1,5,1,6,9,7,5.0,2,3,4,2,2,2,3,6,1,1,0,5,1,6,4,2,4,5,4,92,5,6,5,4.0,4,8,1,8,5,10,9,7,6,4,5,7,9,7,4,3,8,3,10,6,8,11,5,11,13,3,0,-1,-3,-1,N#Cc1c(NC(=O)CN2CCOCC2)sc2c1CCCC2.O=C(O)C(=O)O,True
Fc1ccccc1C(=O)Nc1sc2CCCCc2c1C#N,1,23:3-cyano_thiophenes,17194588,-1,1,-1,2,2,-2,1,-1,1,-1,0,0,1,2.0,-5,-2,0,2,0,0,-2,2,-1,0,4,1,0,1,1,3,-4,-2,-2,-1,-2,0,1,0,-9,0,0.0,-1,1,0.0,-1,0.0,-1,-1,1.0,-3,-2,-2,-3.0,5,2.0,1.0,-1,3.0,2,2.0,-1.0,-3.0,-2.0,-1,-1.0,0,0,-2,-1.0,-4,0,3,-1.0,-1.0,5,3,4,3,4.0,3,3,-1.0,4.0,4,-1,-1,0,1,1.0,0,2,3,-1,-2,1,3,3,1,1,-1,-2,4,1,-1,-2,-1,3,-1,-2,-1.0,-1,0,0,-2,2,-2,-2,0,1,2,0,1,-1,-1.0,-1,0,1,-3,-5,1,0,1,1,0,-1,-1,-1,0.0,-1,1.0,1,1,0,-1,0,1,-3,-3,1.0,1,0,2,-3,2,0,-1,-1,-1,2,0,-1,0,2,3,3,3,3,-1,3,3.0,2,4,1,1,-3,0,1,-2,1,3,2,-4,1,3,3,1,0,-1,0,0,-1,6,2,2.0,1,0,-1,-2,1,2,-1,2,-3,-1,-1,-1,0,0,-1,0,0,0,0,1,0,2,-3,1,1,-1,2,2,1,-2,N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,True
